Age,Credit_Score,Education_Level,Employment_Status,Has_Dependents,Income,Loan_Purpose,Loan_Value,Married,Prior_Default,Sex,Wtd_Ave_Debt_Interest,Total_Debt,Defaulted
42.5,669.0,2,Part-Time,Y,90504.0,Mortgage,25392,Married,N,Male,0.1412,25554,Y
18.3,769.0,1,Full-Time,N,38007.0,Mortgage,10689,Single,N,Female,0.0922,10696,N
37.3,701.0,2,Part-Time,Y,90679.0,Auto,45224,Married,N,Female,0.1233,45339,N
37.1,700.0,2,Full-Time,N,132081.0,Auto,54081,Married,N,Female,0.1753,54203,N
44.6,696.0,2,Part-Time,Y,72770.0,Credit Card,4766,Married,N,Male,0.1127,4898,Y
64.0,678.0,2,Full-Time,Y,105235.0,Auto,11074,Married,N,Non-Binary,0.1461,11196,N
52.3,736.0,2,Full-Time,N,179882.0,Credit Card,142373,Married,N,Female,0.1533,142596,N
42.6,698.0,3,Full-Time,N,80722.0,Credit Card,21503,Single,N,Male,0.1121,21610,N
58.1,655.0,2,Part-Time,N,189868.0,Auto,46863,Single,Y,Male,0.1859,47257,Y
45.4,730.0,1,Full-Time,N,44717.0,Medical,2599,Single,N,Female,0.1147,2615,N
31.1,649.0,2,Part-Time,N,113642.0,Business,15497,Single,Y,Male,0.165,15778,Y
55.9,693.0,2,Full-Time,Y,96505.0,Auto,23283,Married,N,Non-Binary,0.1231,23371,N
21.9,657.0,2,Part-Time,N,49433.0,Credit Card,9530,Single,Y,Male,0.1149,9637,Y
40.2,682.0,2,Part-Time,N,106286.0,Business,115226,Married,N,Female,0.1462,115383,N
55.2,671.0,2,Part-Time,Y,222640.0,Credit Card,158618,Married,N,Non-Binary,0.1884,158974,Y
48.2,759.0,3,Full-Time,N,74166.0,Mortgage,27503,Married,N,Male,0.0923,27519,N
27.6,750.0,2,Full-Time,Y,48803.0,Mortgage,8812,Married,N,Male,0.1002,8827,N
25.3,703.0,0,Full-Time,Y,43330.0,Credit Card,2816,Married,N,Female,0.1168,2850,N
40.4,717.0,2,Full-Time,N,169873.0,Business,60599,Single,N,Male,0.1474,60870,Y
48.3,665.0,2,Part-Time,N,64624.0,Auto,3759,Single,N,Male,0.163,3837,Y
62.1,608.0,2,Unemployed,N,177522.0,Auto,53573,Single,Y,Male,0.193,54048,Y
51.7,634.0,2,Unemployed,Y,76658.0,Credit Card,5876,Married,Y,Female,0.1557,6061,Y
37.7,633.0,2,Unemployed,N,131166.0,Credit Card,44732,Married,Y,Non-Binary,0.1727,45072,Y
28.4,742.0,2,Full-Time,Y,56299.0,Mortgage,6656,Married,N,Female,0.1166,6685,N
38.8,766.0,4,Full-Time,Y,68554.0,Credit Card,26787,Married,N,Male,0.1095,26804,N
42.3,722.0,4,Full-Time,Y,41399.0,Mortgage,2056,Married,N,Male,0.1119,2078,N
29.2,668.0,2,Part-Time,Y,93853.0,Auto,22021,Married,N,Female,0.1147,22244,Y
45.3,757.0,2,Full-Time,N,91203.0,Mortgage,8318,Married,N,Male,0.1322,8345,N
24.0,788.0,1,Full-Time,Y,66508.0,Mortgage,10615,Single,N,Female,0.0872,10634,N
55.9,629.0,2,Part-Time,N,155331.0,Credit Card,43429,Single,N,Female,0.171,43755,Y
24.3,771.0,2,Full-Time,N,59045.0,Credit Card,4881,Married,N,Female,0.0756,4902,N
36.6,744.0,2,Full-Time,N,78158.0,Credit Card,11606,Single,N,Male,0.124,11646,N
41.1,763.0,2,Full-Time,N,48766.0,Credit Card,5470,Single,N,Male,0.0962,5476,N
35.8,706.0,3,Full-Time,Y,49722.0,Credit Card,9889,Married,N,Male,0.1081,9955,Y
32.7,666.0,2,Unemployed,N,47289.0,Auto,6485,Single,Y,Female,0.1296,6588,Y
33.5,755.0,0,Full-Time,Y,31116.0,Mortgage,1259,Married,N,Male,0.0568,1268,N
39.2,732.0,1,Full-Time,N,51359.0,Mortgage,27432,Single,N,Female,0.1122,27471,N
53.9,689.0,2,Part-Time,N,109166.0,Auto,79845,Single,N,Non-Binary,0.1412,80020,N
39.4,656.0,3,Part-Time,N,84894.0,Credit Card,12972,Single,N,Female,0.138,13166,Y
42.4,788.0,2,Full-Time,Y,111290.0,Medical,9908,Married,N,Female,0.1147,9935,N
60.0,653.0,2,Part-Time,N,157873.0,Business,124619,Married,Y,Male,0.1592,124996,Y
39.7,703.0,2,Full-Time,Y,72644.0,Business,24275,Married,N,Female,0.1267,24319,N
42.8,611.0,2,Unemployed,N,143573.0,Credit Card,123678,Married,Y,Male,0.1935,124080,Y
25.9,682.0,1,Full-Time,Y,20783.0,Business,950,Married,N,Female,0.0905,964,N
63.0,669.0,2,Part-Time,N,122594.0,Credit Card,28555,Single,N,Female,0.1305,28818,Y
45.7,655.0,2,Part-Time,Y,92146.0,Auto,5943,Single,N,Female,0.1591,6081,Y
28.3,782.0,2,Full-Time,N,59497.0,Medical,13805,Single,N,Male,0.1001,13808,N
27.8,797.0,2,Full-Time,N,26669.0,Mortgage,1280,Single,N,Male,0.0499,1282,N
47.4,622.0,3,Part-Time,Y,101082.0,Business,17369,Single,Y,Male,0.1708,17605,Y
49.4,697.0,2,Full-Time,Y,76729.0,Credit Card,29436,Married,N,Female,0.1357,29500,N
52.4,735.0,2,Full-Time,Y,64794.0,Auto,8816,Single,N,Male,0.0957,8853,N
48.7,727.0,2,Full-Time,Y,99848.0,Auto,26917,Single,N,Female,0.1312,26960,N
36.6,728.0,1,Full-Time,N,45852.0,Medical,9040,Single,N,Male,0.0752,9056,N
35.3,709.0,3,Full-Time,N,117114.0,Credit Card,31546,Married,N,Non-Binary,0.1371,31655,N
41.4,727.0,2,Full-Time,N,48852.0,Business,6921,Single,N,Female,0.1033,6951,N
32.9,702.0,2,Part-Time,N,82532.0,Business,12260,Single,Y,Male,0.1247,12400,Y
37.8,661.0,1,Unemployed,Y,58281.0,Credit Card,6114,Married,Y,Female,0.1327,6217,Y
32.7,729.0,2,Part-Time,Y,103880.0,Credit Card,31294,Married,N,Male,0.1508,31385,Y
62.5,719.0,3,Full-Time,Y,110651.0,Business,37954,Married,N,Non-Binary,0.1582,38000,N
26.2,728.0,2,Full-Time,Y,42941.0,Mortgage,6085,Married,N,Non-Binary,0.0683,6102,N
66.2,654.0,2,Part-Time,Y,230578.0,Credit Card,180764,Married,Y,Female,0.2091,181285,Y
26.9,734.0,3,Full-Time,Y,89040.0,Auto,12685,Married,N,Female,0.1289,12779,Y
44.1,701.0,1,Full-Time,N,65125.0,Business,6786,Single,N,Female,0.111,6846,N
43.7,713.0,2,Full-Time,N,111812.0,Mortgage,13752,Married,N,Male,0.1438,13864,N
18.6,708.0,1,Full-Time,N,40835.0,Auto,6003,Single,N,Male,0.0537,6052,N
30.9,728.0,2,Full-Time,Y,65636.0,Mortgage,8185,Married,N,Female,0.114,8218,N
43.7,657.0,3,Part-Time,N,,Business,19364,Single,Y,Male,0.1524,19364,Y
40.1,671.0,2,,N,103911.0,Auto,10797,Single,Y,Male,0.1336,11022,Y
28.3,719.0,2,Full-Time,N,78419.0,Auto,16604,Single,N,Male,0.1153,16665,N
42.0,653.0,3,Unemployed,N,91897.0,Auto,27869,Single,N,Non-Binary,0.1495,28031,Y
21.7,776.0,2,Full-Time,Y,40397.0,Mortgage,2611,Married,N,Male,0.0871,2615,N
33.4,677.0,2,Full-Time,Y,55743.0,Auto,6525,Married,N,Male,0.1292,6592,N
43.3,716.0,4,Full-Time,N,78454.0,Mortgage,7386,Single,N,Male,0.1407,7425,N
42.5,717.0,1,Full-Time,N,69972.0,Business,5385,Single,N,Male,0.1298,5435,N
42.2,765.0,3,Full-Time,Y,67841.0,Mortgage,11506,Married,N,Female,0.1008,11537,N
41.0,728.0,2,Full-Time,Y,43850.0,Mortgage,4038,Married,N,Female,0.0982,4056,N
31.8,827.0,2,Full-Time,Y,59933.0,Credit Card,3592,Married,N,Male,0.08,3593,N
23.6,782.0,1,Full-Time,N,71958.0,Credit Card,4660,Single,N,Male,0.0766,4681,N
18.7,818.0,2,Full-Time,Y,24780.0,Mortgage,1167,Married,N,Male,0.0638,1169,N
43.9,729.0,2,Full-Time,Y,43736.0,Auto,1721,Married,N,Female,0.1149,1741,N
25.7,766.0,1,Full-Time,Y,44771.0,Mortgage,8819,Married,N,Female,0.0719,8828,N
40.6,697.0,2,Full-Time,N,129828.0,Business,75848,Single,N,Female,0.1478,76058,Y
41.1,1173.0,2,Full-Tme,N,281334.0,Credit Crad,126637,Single,N,Mail,0.1048,126755,N
32.8,715.0,2,Part-Time,N,95562.0,Mortgage,22830,Married,N,Male,0.1328,22949,Y
49.7,719.0,2,Full-Time,N,210712.0,Business,377396,Married,N,Female,0.1406,377701,N
44.5,744.0,1,Full-Time,Y,62977.0,Credit Card,10708,Married,N,Female,0.1159,10750,N
43.5,693.0,2,Full-Time,Y,120149.0,Credit Card,70735,Married,N,Female,0.1435,70916,Y
41.1,711.0,2,Full-Time,N,112698.0,Auto,16510,Married,N,Female,0.1308,16672,N
40.0,712.0,3,Part-Time,N,186828.0,Business,111693,Single,Y,Female,0.1599,112020,Y
51.7,731.0,2,Full-Time,N,129744.0,Mortgage,30299,Single,N,Male,0.1342,30389,N
33.7,720.0,1,Full-Time,N,63608.0,Credit Card,8496,Single,N,Female,0.1352,8532,N
52.3,697.0,2,Full-Time,N,55253.0,Auto,7022,Single,N,Female,0.1069,7086,N
28.1,796.0,2,Full-Time,N,75919.0,Mortgage,9222,Single,N,Male,0.0878,9251,N
28.1,629.0,2,Part-Time,N,67310.0,Credit Card,5890,Single,Y,Female,0.1301,6057,Y
53.0,723.0,2,Full-Time,N,84658.0,Business,13617,Married,N,Female,0.1429,13649,N
24.9,741.0,2,Full-Time,N,52449.0,Business,7977,Single,N,Male,0.1096,8008,N
35.2,747.0,2,Full-Time,N,132527.0,Credit Card,29857,Married,N,Female,0.1548,29980,Y
43.1,674.0,2,Part-Time,Y,110054.0,Credit Card,14534,Married,N,Male,0.1678,14710,Y
25.3,717.0,2,Full-Time,N,84718.0,Auto,20814,Single,N,Female,0.1519,20878,N
25.0,825.0,2,Full-Time,Y,53937.0,Credit Card,3491,Married,N,Female,0.0871,3492,N
43.1,775.0,2,Full-Time,Y,135036.0,Mortgage,156817,Married,N,Female,0.1208,156860,N
32.2,677.0,2,Full-Time,Y,57220.0,Business,12769,Married,N,Female,0.1099,12840,N
29.6,670.0,2,Full-Time,Y,57760.0,Credit Card,7006,Single,N,Female,0.1156,7091,N
43.3,719.0,2,Full-Time,N,81081.0,Business,34842,Single,N,Female,0.1409,34906,N
31.1,755.0,0,Full-Time,Y,44441.0,Mortgage,6715,Married,N,Female,0.0856,6735,N
31.7,713.0,2,Full-Time,N,78700.0,Auto,8052,Married,N,Male,0.1299,8090,N
21.3,742.0,1,Full-Time,N,28477.0,Mortgage,2027,Single,N,Male,0.0488,2034,N
36.8,686.0,2,Part-Time,N,54456.0,Auto,3558,Single,N,Male,0.1275,3623,N
41.7,702.0,2,Full-Time,Y,58391.0,Credit Card,5796,Married,N,Female,0.0981,5841,N
35.7,600.0,3,Part-Time,Y,114149.0,Business,16939,Married,Y,Non-Binary,0.1741,17273,Y
38.9,710.0,3,Full-Time,N,105890.0,Credit Card,57184,Single,N,Male,0.1661,57231,N
19.2,701.0,1,Part-Time,N,48623.0,Credit Card,4728,Single,Y,Female,0.1274,4777,Y
37.0,741.0,2,Full-Time,N,100791.0,Medical,29460,Single,N,Female,0.1423,29491,N
57.9,600.0,2,Part-Time,N,206744.0,Auto,170971,Single,Y,Male,0.2007,171528,Y
47.3,659.0,2,Full-Time,N,121956.0,Credit Card,16360,Single,N,Female,0.1776,16485,N
38.5,673.0,2,Part-Time,Y,101000.0,Credit Card,32643,Married,Y,Female,0.1476,32791,Y
45.3,265.0,3,Full-Tme,Y,313582.0,Mortgarage,186832,Married,N,Mail,0.1297,186941,N
56.0,673.0,3,Full-Time,Y,225694.0,Business,96780,Single,N,Male,0.1722,97157,Y
30.3,727.0,1,Full-Time,N,40841.0,Credit Card,3670,Single,N,Male,0.0871,3692,N
25.7,702.0,2,Full-Time,Y,51703.0,Credit Card,6415,Single,N,Female,0.099,6437,N
29.2,705.0,2,Full-Time,N,54963.0,Credit Card,6646,Married,N,Female,0.0901,6694,N
22.4,720.0,0,Part-Time,N,39024.0,Auto,3198,Married,N,Male,0.0887,3238,Y
30.3,710.0,2,Part-Time,N,85512.0,Credit Card,26324,Single,N,Non-Binary,0.1526,26420,N
36.7,735.0,2,Full-Time,N,48600.0,Business,3543,Single,N,Female,0.0879,3575,N
46.7,712.0,3,Full-Time,N,98166.0,Mortgage,9636,Single,N,Female,0.141,9712,N
44.2,703.0,2,Full-Time,N,68622.0,Auto,30608,Single,N,Male,0.1339,30660,N
43.0,752.0,2,Full-Time,Y,113168.0,Credit Card,32017,Single,N,Female,0.1105,32121,N
48.8,636.0,4,Full-Time,N,92507.0,Credit Card,47066,Married,N,Female,0.1427,47267,Y
34.7,678.0,2,Part-Time,N,92677.0,Auto,20613,Married,Y,Male,0.1248,20804,Y
28.8,709.0,2,Full-Time,N,68365.0,Credit Card,3739,Single,N,Male,0.1183,3804,N
40.6,760.0,2,Full-Time,N,63498.0,Mortgage,11289,Single,N,Female,0.1035,11304,N
25.5,743.0,1,Full-Time,N,61460.0,Auto,9065,Married,N,Male,0.1022,9095,N
47.7,679.0,2,Part-Time,Y,99228.0,Auto,4923,Married,N,Male,0.1431,5050,N
52.5,623.0,2,Part-Time,Y,125355.0,Business,20428,Single,Y,Female,0.1977,20754,Y
33.2,357.0,2,Prat-Time,N,497857.0,Auto,718796,Single,N,Femalee,0.0947,719812,Y
58.6,671.0,2,Part-Time,N,185313.0,Credit Card,116758,Single,N,Female,0.1549,117180,Y
62.9,714.0,2,Full-Time,N,93997.0,Credit Card,65381,Single,N,Male,0.1501,65432,N
39.3,681.0,2,Unemployed,N,111634.0,Auto,12462,Married,Y,Female,0.158,12660,Y
42.1,677.0,2,Part-Time,Y,160313.0,Credit Card,46260,Single,Y,Female,0.1726,46626,Y
40.1,826.0,1,Full-Time,N,47157.0,Medical,2001,Married,N,Male,0.0706,2002,N
40.4,622.0,2,Part-Time,N,157801.0,Credit Card,34861,Single,Y,Female,0.1542,35312,Y
36.9,667.0,3,Part-Time,N,105792.0,Auto,26861,Single,Y,Female,0.1394,27121,Y
36.6,670.0,3,Part-Time,N,99276.0,Auto,38437,,Y,Female,0.1308,38617,Y
29.6,796.0,2,Full-Time,Y,72064.0,Medical,34794,Married,N,Male,0.0872,34811,N
30.9,728.0,3,Full-Time,N,56153.0,Credit Card,4099,Single,N,Female,0.0997,4139,N
52.9,640.0,2,Part-Time,N,112134.0,Business,20118,Married,Y,Male,0.1534,20379,Y
48.6,733.0,2,Full-Time,N,96403.0,Mortgage,30668,Single,N,Male,0.1344,30737,N
33.9,731.0,2,Full-Time,Y,31260.0,Business,1661,Married,N,Non-Binary,0.0941,1677,N
35.7,692.0,2,Part-Time,N,115263.0,Auto,79712,Married,Y,Female,0.1593,79899,Y
45.6,720.0,2,Full-Time,N,136420.0,Credit Card,89329,Single,N,Female,0.1325,89460,N
35.6,669.0,2,Part-Time,Y,116744.0,Credit Card,159461,Single,N,Male,0.1418,159636,N
23.7,802.0,2,Full-Time,N,35343.0,Medical,1998,Single,N,Male,0.069,2000,N
28.6,790.0,1,Full-Time,N,43987.0,Medical,9481,Single,N,Female,0.091,9484,N
41.8,708.0,2,Part-Time,Y,132208.0,Business,13982,Married,N,Male,0.1638,14096,N
44.4,714.0,2,Full-Time,N,115090.0,Business,27815,Single,N,Female,0.1283,27907,N
18.8,791.0,1,Full-Time,Y,26290.0,Medical,4631,Married,N,Non-Binary,0.0622,4632,N
24.4,775.0,2,Full-Time,Y,67421.0,Business,12727,Single,N,Male,0.0851,12759,N
40.6,747.0,2,Full-Time,N,48227.0,Mortgage,2326,Married,N,Male,0.0958,2340,N
42.9,675.0,2,Part-Time,Y,136084.0,Auto,62963,Married,Y,Male,0.1646,63227,Y
27.1,744.0,1,Full-Time,N,43430.0,Auto,3395,Single,N,Female,0.0689,3421,N
32.1,710.0,2,Unemployed,N,94291.0,Credit Card,46232,Single,Y,Male,0.1254,46400,Y
41.9,661.0,2,Full-Time,N,79127.0,Credit Card,4382,Single,N,Female,0.1031,4528,N
47.3,650.0,2,Part-Time,Y,111646.0,Credit Card,32407,Married,Y,Female,0.1742,32596,Y
54.8,645.0,2,Part-Time,N,152870.0,Credit Card,91140,Married,N,Female,0.1753,91367,N
54.6,659.0,2,Full-Time,N,100116.0,Business,28065,Single,N,Male,0.1522,28222,Y
66.5,583.0,3,Part-Time,Y,257250.0,Auto,105884,Married,Y,Non-Binary,0.2237,106628,Y
38.5,656.0,2,Part-Time,Y,137242.0,Credit Card,52738,Married,Y,Male,0.1743,53010,Y
29.4,815.0,0,Full-Time,N,36827.0,Mortgage,4340,Married,N,Male,0.061,4340,N
47.0,676.0,2,Part-Time,N,141793.0,Credit Card,24126,Single,N,Male,0.1716,24301,Y
28.9,726.0,2,Part-Time,N,95022.0,Credit Card,52369,Single,Y,Female,0.1356,52488,Y
29.4,679.0,1,Part-Time,N,49837.0,Credit Card,4719,Married,N,Male,0.1137,4787,Y
48.0,708.0,2,Full-Time,Y,101474.0,Credit Card,56633,Married,N,Female,0.1259,56733,N
37.0,714.0,2,Part-Time,Y,89941.0,Auto,7280,Married,N,Non-Binary,0.1288,7405,N
28.1,688.0,0,Full-Time,N,37420.0,Business,8961,Married,N,Non-Binary,0.0927,8985,N
44.5,706.0,2,Full-Time,N,132788.0,Mortgage,70530,Single,N,Non-Binary,0.1537,70674,N
29.5,769.0,2,Full-Time,N,82629.0,Business,11606,Single,N,Male,0.0987,11618,N
31.9,740.0,1,Full-Time,Y,41619.0,Credit Card,8660,Single,N,Female,0.0856,8693,N
56.4,718.0,2,Full-Time,N,59137.0,Business,12939,Single,N,Male,0.1212,12973,N
36.3,676.0,1,Full-Time,N,38569.0,Credit Card,3421,Married,N,Male,0.1143,3447,N
47.4,390.0,2,Full-Tme,N,372839.0,Mortgarage,222413,Married,N,Mail,0.1302,222295,N
33.4,713.0,1,Full-Time,Y,63872.0,Business,14279,Married,N,Female,0.0843,14346,N
61.8,687.0,2,Full-Time,Y,132015.0,Credit Card,43569,Married,N,Female,0.1516,43724,N
26.8,748.0,1,Full-Time,N,63648.0,Business,10532,,N,Male,0.1169,10558,N
45.3,726.0,2,Full-Time,N,77626.0,Credit Card,9038,Married,N,Female,0.149,9097,N
35.4,751.0,2,Full-Time,N,76082.0,Medical,17365,Single,N,Female,0.1292,17387,N
19.3,705.0,3,Part-Time,Y,91188.0,Credit Card,45734,Married,Y,Female,0.1309,45929,Y
39.6,707.0,2,Full-Time,N,83902.0,Credit Card,11263,Single,N,Female,0.1327,11332,N
42.9,651.0,1,Part-Time,Y,67845.0,Credit Card,13808,Married,N,Female,0.1423,13920,Y
29.2,670.0,0,Part-Time,Y,56629.0,Business,9941,Married,N,Male,0.1315,10042,Y
49.1,688.0,2,Full-Time,N,120211.0,Auto,27456,Single,N,Female,0.1608,27570,N
37.3,711.0,2,Full-Time,N,97342.0,Credit Card,19898,Single,N,Male,0.1272,19996,N
45.5,656.0,2,Part-Time,N,75158.0,Auto,19770,Single,Y,Non-Binary,0.1488,19889,Y
51.7,653.0,3,Unemployed,N,159430.0,Auto,43210,Married,Y,Male,0.1633,43570,Y
39.5,666.0,2,Part-Time,Y,109867.0,Credit Card,16899,Married,N,Non-Binary,0.132,17099,Y
39.9,680.0,2,Part-Time,N,81206.0,Credit Card,29674,Married,Y,Female,0.1457,29797,Y
42.2,746.0,3,Full-Time,Y,85077.0,Medical,44876,Single,N,Male,0.1166,44884,N
48.2,629.0,2,Part-Time,N,125165.0,Credit Card,18799,Single,Y,Non-Binary,0.1794,19136,Y
38.7,774.0,3,Full-Time,N,147072.0,Auto,69216,Single,N,Female,0.1543,69273,N
31.8,674.0,2,Part-Time,Y,69619.0,Auto,12116,Married,N,Non-Binary,0.1293,12202,Y
23.4,791.0,0,Full-Time,Y,30042.0,Medical,6859,Married,N,Female,0.0654,6865,N
50.9,596.0,2,Part-Time,N,93811.0,Credit Card,18481,Single,Y,Male,0.1726,18697,Y
19.7,746.0,2,Full-Time,N,27571.0,Credit Card,5929,Single,N,Female,0.1004,5936,N
35.5,631.0,2,Unemployed,Y,86056.0,Auto,13330,Married,Y,Male,0.1764,13535,Y
39.7,722.0,1,Full-Time,Y,65545.0,Business,11170,Married,N,Female,0.142,11190,N
52.1,683.0,4,Part-Time,Y,103203.0,Business,10651,Married,Y,Male,0.1634,10843,Y
27.4,692.0,1,Part-Time,Y,60826.0,Credit Card,5549,Married,Y,Male,0.1139,5650,Y
36.6,673.0,1,Full-Time,N,72854.0,Auto,8492,Single,N,Female,0.1277,8585,N
42.4,684.0,2,Full-Time,Y,45940.0,Credit Card,2321,Married,N,Non-Binary,0.0909,2376,N
44.3,732.0,2,Full-Time,Y,94331.0,Credit Card,18686,Married,N,Male,0.1294,18738,N
41.5,672.0,2,Full-Time,Y,98285.0,Credit Card,32843,Married,N,Male,0.129,32992,N
36.2,729.0,3,Full-Time,N,74455.0,Business,15522,Single,N,Male,0.1009,15591,N
37.0,783.0,2,Full-Time,Y,71145.0,Mortgage,9111,Single,N,Female,0.1137,9127,N
33.6,645.0,2,Part-Time,N,46951.0,Business,3968,Single,Y,Female,0.1349,4060,Y
31.1,697.0,3,Full-Time,Y,69155.0,Credit Card,5261,Single,N,Male,0.1244,5327,N
33.7,730.0,1,Full-Time,N,36095.0,Medical,1303,Married,N,Male,0.0846,1311,N
26.2,717.0,0,Full-Time,N,66052.0,Credit Card,5671,Single,N,Non-Binary,0.1258,5702,N
65.5,615.0,3,Part-Time,N,261287.0,Credit Card,143368,Single,Y,Male,0.2108,144188,Y
37.5,684.0,2,Full-Time,N,85171.0,Credit Card,22488,Married,N,Non-Binary,0.1349,22589,N
54.2,728.0,2,Full-Time,N,81682.0,Mortgage,6004,Single,N,Male,0.1157,6057,N
31.7,635.0,2,Part-Time,Y,106758.0,Credit Card,36471,Married,Y,Female,0.1786,36697,Y
56.1,625.0,3,Part-Time,Y,99491.0,Auto,6929,Married,N,Male,0.1448,7129,Y
46.0,701.0,1,Full-Time,Y,45979.0,Credit Card,2748,Married,N,Male,0.0851,2783,N
37.0,671.0,2,Full-Time,Y,45321.0,Credit Card,2875,Married,N,Female,0.1004,2911,N
30.2,767.0,2,Full-Time,Y,78225.0,Mortgage,4895,Single,N,Non-Binary,0.0628,4949,N
37.6,661.0,2,Part-Time,N,150525.0,Credit Card,31720,Single,Y,Female,0.1524,32067,Y
40.1,742.0,2,Full-Time,Y,93608.0,Credit Card,15772,Married,N,Female,0.1273,15845,N
24.5,795.0,2,Full-Time,N,77068.0,Mortgage,10097,Single,N,Female,0.0975,10111,N
30.4,630.0,2,Part-Time,Y,68434.0,Auto,15923,Single,Y,Female,0.1575,16073,Y
39.8,724.0,2,Full-Time,N,105795.0,Business,24623,Single,N,Male,0.14,24717,N
55.9,748.0,2,Full-Time,Y,80178.0,Mortgage,19928,Married,N,Non-Binary,0.1297,19949,N
19.1,774.0,1,Full-Time,Y,18359.0,Auto,741,Married,N,Female,0.0305,743,N
36.0,756.0,0,Full-Time,N,34829.0,,5944,Single,N,Female,0.0836,5951,N
29.7,757.0,1,Full-Time,N,58354.0,Credit Card,4427,Single,N,Non-Binary,0.1079,4444,N
42.8,709.0,2,Unemployed,N,174056.0,Credit Card,45443,Married,Y,Male,0.1846,45704,Y
24.7,750.0,2,Full-Time,Y,68494.0,Auto,5160,Married,N,Female,0.1018,5224,N
28.6,919.0,0,Full-Tme,N,447181.0,Bussins,299956,Single,N,Femalee,0.0768,300276,N
19.5,827.0,2,Full-Time,Y,25824.0,Medical,2134,Married,N,Female,0.0467,2135,N
35.2,778.0,2,Full-Time,Y,58144.0,Medical,6761,Single,N,Female,0.09,6770,N
49.6,680.0,2,Part-Time,N,117947.0,Credit Card,13911,Single,N,Male,0.1511,14105,Y
30.5,638.0,2,Part-Time,N,73575.0,Credit Card,27608,Single,Y,Male,0.1525,27736,Y
32.6,694.0,2,Part-Time,N,,Credit Card,25659,Married,Y,Non-Binary,0.1424,25659,Y
30.2,725.0,1,Part-Time,N,56156.0,Credit Card,6307,Single,N,Non-Binary,0.111,6360,N
61.0,638.0,2,Full-Time,N,89312.0,Credit Card,24727,Single,N,Non-Binary,0.1576,24921,Y
27.3,753.0,0,Full-Time,Y,30409.0,Business,1664,Married,N,Male,0.1007,1670,N
34.4,729.0,3,Full-Time,Y,75624.0,Credit Card,41748,Married,N,Female,0.1186,41802,N
25.0,665.0,2,Part-Time,N,78799.0,Credit Card,47811,Single,Y,Female,0.1201,47955,Y
58.5,704.0,2,Part-Time,N,149993.0,Mortgage,89991,Single,N,Female,0.1618,90281,Y
34.3,773.0,3,Full-Time,Y,42423.0,Auto,1260,Single,N,Female,0.0591,1265,N
42.6,676.0,2,Full-Time,Y,101237.0,Auto,13323,Married,N,Male,0.1507,13441,N
36.9,674.0,4,Full-Time,Y,94878.0,Credit Card,16203,Single,N,Female,0.1368,16347,Y
25.9,700.0,3,Full-Time,N,100197.0,Credit Card,40157,Single,N,Non-Binary,0.1448,40244,N
50.0,635.0,3,Part-Time,Y,190677.0,Credit Card,61808,Married,Y,Female,0.1583,62290,Y
33.4,742.0,1,Full-Time,N,44358.0,Mortgage,7083,Married,N,Female,0.0994,7099,N
25.4,747.0,2,Full-Time,N,72940.0,Credit Card,4256,Married,N,Male,0.1056,4313,N
45.4,717.0,2,Full-Time,N,265319.0,Business,218220,Single,N,Female,0.1565,218534,N
32.1,769.0,0,Full-Time,N,49804.0,Credit Card,2728,Single,N,Non-Binary,0.1089,2739,N
53.9,707.0,2,Full-Time,N,126102.0,Auto,14311,Single,N,Female,0.1321,14442,N
43.7,705.0,2,Full-Time,N,91073.0,Auto,23224,Single,N,Female,0.1445,23290,N
31.8,726.0,4,Full-Time,N,84799.0,Credit Card,8628,Single,N,Male,0.1132,8689,N
37.7,727.0,2,Part-Time,N,138371.0,Credit Card,45952,Single,N,Female,0.1468,46111,Y
54.4,637.0,2,Part-Time,N,185447.0,Business,182268,Married,Y,Male,0.1838,182647,Y
36.0,725.0,2,Full-Time,N,56465.0,Auto,2231,Single,N,Female,0.1188,2241,N
35.3,743.0,3,Full-Time,Y,65282.0,Business,4688,Single,N,Female,0.1021,4724,N
24.4,715.0,2,Full-Time,N,49971.0,Business,2746,Single,N,Female,0.0935,2782,N
50.6,636.0,2,Part-Time,Y,83005.0,Credit Card,12401,Married,Y,Male,0.1473,12571,Y
32.3,733.0,3,Unemployed,Y,135651.0,Business,40482,Married,Y,Non-Binary,0.1377,40667,Y
38.0,662.0,2,Part-Time,Y,97098.0,Credit Card,62224,Married,Y,Male,0.1716,62390,Y
44.1,728.0,0,Full-Time,N,40214.0,Business,3072,Single,N,Non-Binary,0.1107,3094,N
49.7,707.0,0,Full-Time,N,55616.0,Credit Card,10826,Single,N,Female,0.1263,10867,N
33.9,717.0,1,Part-Time,N,59807.0,Credit Card,18957,Single,N,Female,0.1298,19020,Y
47.2,681.0,2,Full-Time,Y,75210.0,Credit Card,9616,Married,N,Male,0.1405,9673,N
20.7,847.0,1,Full-Time,Y,47528.0,Mortgage,1581,Married,N,Male,0.0503,1582,N
28.1,665.0,3,Part-Time,Y,98946.0,Auto,29370,Married,Y,Female,0.1686,29550,Y
37.4,454.0,3,Full-Time,Y,345830.0,Mortgarage,143516,Married,N,Mail,0.1148,143838,N
46.4,653.0,3,Unemployed,N,187856.0,Auto,172920,Married,Y,Male,0.1683,173350,Y
30.1,755.0,0,Full-Time,Y,57559.0,Mortgage,3976,Married,N,Female,0.0815,4006,N
